ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;EVENT_TYPE;DOCUMENT_TYPE;MOVEMENT_TYPE;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;DEBIT_CREDIT_INDICATOR;UNIT;QUANTITY_ABS;QUANTITY
.1~436;436;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;130;130
.1~428;428;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;230;230
.1~16;16;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;120;120
.1~159;159;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;250;250
.1~10;10;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~281;281;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;285;285
.1~301;301;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;95;95
.1~28;28;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~27;27;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;50;50
.1~288;288;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;95;95
.1~20;20;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~432;432;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;110;110
.1~431;431;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;110;110
.1~297;297;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;120;120
.1~166;166;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;200;200
.1~8;8;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~7;7;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;150;150
.1~303;303;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;95;95
.1~178;178;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;100;100
.1~177;177;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;100;100
.1~285;285;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;95;95
.1~295;295;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;105;105
.1~170;170;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;75;75
.1~24;24;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;70;70
.1~23;23;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;AA-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;70;70
.1~429;429;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;230;230
.1~292;292;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;215;215
.1~158;158;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;250;250
.1~157;157;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;250;250
.1~282;282;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;285;285
.1~424;424;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;100;100
.1~12;12;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;AA-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;60;60
.1~289;289;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;215;215
.1~441;441;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;100;100
.1~293;293;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;105;105
.1~175;175;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;100;100
.1~427;427;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;230;230
.1~291;291;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;215;215
.1~17;17;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;120;120
.1~163;163;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;80;80
.1~21;21;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~300;300;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;120;120
.1~167;167;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;200;200
.1~422;422;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;310;310
.1~440;440;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;100;100
.1~439;439;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;100;100
.1~19;19;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;150;-150
.1~299;299;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;360;-360
.1~290;290;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;645;-645
.1~165;165;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;600;-600
.1~284;284;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;855;-855
.1~180;180;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;300;-300
.1~425;425;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;300;-300
.1~294;294;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;315;-315
.1~169;169;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;350;-350
.1~26;26;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;210;-210
.1~160;160;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;750;-750
.1~420;420;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;930;-930
.1~287;287;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;285;-285
.1~13;13;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;180;-180
.1~442;442;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;300;-300
.1~437;437;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;390;-390
.1~302;302;C9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;285;-285
.1~164;164;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;240;-240
.1~29;29;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;150;-150
.1~433;433;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;330;-330
.1~173;173;B9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;330;-330
.1~430;430;D9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;690;-690
.1~15;15;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;360;-360
.1~9;9;A9;01;01;01/01;01/01/2021 00:00;1;1;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;AA-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;450;-450
.1~367;367;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;11;-11
.1~319;319;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;35;-35
.1~368;368;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;34;34
.1~398;398;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;161;161
.1~364;364;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;215;-215
.1~256;256;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;540;-540
.1~310;310;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;95;-95
.1~312;312;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;5;5
.1~252;252;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;19;19
.1~468;468;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;7;7
.1~408;408;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;118;118
.1~406;406;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;355;-355
.1~208;208;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;45;45
.1~317;317;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;55;-55
.1~255;255;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;149;149
.1~464;464;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;3;3
.1~461;461;D9;01;06;01/06;06/01/2021 00:00;2;6;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;16;16
.1~362;362;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;285;285
.1~361;361;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;207;207
.1~309;309;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;32;32
.1~372;372;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;121;-121
.1~410;410;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;60;60
.1~394;394;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;100;100
.1~251;251;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;19;-19
.1~203;203;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;22;-22
.1~259;259;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;23;23
.1~404;404;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;105;105
.1~403;403;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;105;105
.1~401;401;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;315;-315
.1~405;405;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;118;118
.1~392;392;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;458;-458
.1~267;267;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;9;9
.1~326;326;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;13;13
.1~263;263;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;27;27
.1~365;365;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;215;215
.1~254;254;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;200;200
.1~253;253;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;191;191
.1~206;206;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;71;71
.1~200;200;B9;01;04;01/04;04/01/2021 00:00;1;4;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;163;163
.1~391;391;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;153;153
.1~308;308;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;32;32
.1~307;307;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;31;31
.1~329;329;C9;01;03;01/03;03/01/2021 00:00;1;3;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;5;5
.1~266;266;B9;01;09;01/09;09/01/2021 00:00;2;9;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;210;-210
.1~395;395;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;CC-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;100;100
.1~227;227;B9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;BB-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;19;-19
.1~369;369;C9;01;08;01/08;08/01/2021 00:00;2;8;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;45;-45
.1~230;230;B9;01;07;01/07;07/01/2021 00:00;2;7;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;BB-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;1;1
.1~400;400;C9;01;10;01/10;10/01/2021 00:00;2;10;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;485;-485
